step,molindx,prediction_error,predicted_value,true_value,mae
5853,4184,3.0382,0.5963,-2.4419,0.8015
5856,3797,2.1539,5.3567,3.2029,0.8510
5857,4622,2.0358,7.3357,9.3715,0.7673
5860,512,2.1567,7.2768,9.4335,0.8184
5861,2241,2.0831,7.8253,9.9085,0.8055
5862,3098,2.0490,6.3628,8.4118,0.8180
5865,1189,2.0371,8.0896,10.1266,0.8022
5866,3058,2.1237,2.5090,0.3853,0.7665
5867,4516,2.7420,0.8777,-1.8643,0.7983
5869,1737,2.0337,7.8689,9.9026,0.7798
5870,3248,2.4133,2.5703,0.1570,0.7716
5872,464,2.1296,8.5992,10.7288,0.8218
5877,4351,2.4625,0.6361,-1.8264,0.8203
5879,4627,2.0374,7.0479,5.0105,0.7745
5881,497,2.2001,-5.8659,-8.0661,0.7937
5883,3310,2.1213,7.2545,9.3758,0.7977
5884,4481,2.1354,1.1963,-0.9391,0.7911
5885,575,2.0286,8.2322,10.2608,0.7719
5889,4464,2.1879,1.2488,-0.9391,0.8101
5890,4555,2.1103,1.8332,-0.2771,0.7998
5891,4517,2.2205,1.8638,-0.3567,0.7959
5894,3287,2.0270,6.1162,8.1432,0.7835
5896,1735,2.0671,7.5487,9.6158,0.8046
5897,4384,2.6066,1.5424,-1.0642,0.7964
5898,4139,2.0658,5.8013,7.8671,0.8116
5899,2301,2.2384,2.2586,0.0202,0.8096
5900,3531,2.7856,2.4978,-0.2878,0.7993
5901,2308,2.0830,2.7845,4.8675,0.7897
5902,4438,2.3251,2.9929,0.6678,0.8395
5904,945,2.0686,-8.1802,-10.2488,0.7802
5906,4207,2.2016,7.6766,9.8782,0.8247
5913,2313,2.2344,1.6593,-0.5751,0.7642
5915,4350,2.0997,6.8722,8.9719,0.7882
5916,2767,2.0970,5.9422,8.0392,0.8014
5920,3631,2.2621,4.6457,6.9078,0.8142
5921,2445,2.0444,7.5715,9.6159,0.8022
5924,157,2.1173,7.5313,9.6486,0.8069
5926,4144,2.0869,8.4044,10.4913,0.8301
5931,2042,2.5826,5.5794,2.9968,0.8014
5934,1747,2.1338,7.7697,9.9035,0.8360
5935,3255,2.0317,5.4975,3.4658,0.8119
5937,3612,2.1471,5.2913,7.4384,0.8291
5938,2048,2.6134,5.8322,3.2188,0.8320
5939,3458,2.0528,6.0376,8.0904,0.8490
5944,3759,2.0831,2.6928,0.6097,0.8085
5945,3346,2.1647,2.1647,0.0000,0.7927
5946,2077,2.5004,5.9660,3.4656,0.8127
5951,3143,2.1856,7.1987,9.3843,0.8224
5953,825,2.2612,6.0938,3.8326,0.7854
5954,2455,2.0577,7.4601,9.5178,0.7742
5960,4394,2.0559,5.5450,7.6009,0.7818
5962,1946,2.0500,8.3633,10.4133,0.8246
5964,3273,2.1154,7.1907,9.3061,0.7990
5966,2128,2.1630,6.7873,8.9503,0.8103
5968,4210,2.0963,6.5162,8.6125,0.8166
5976,3214,2.3128,6.9559,9.2686,0.8217
5977,2497,2.0626,6.3037,8.3664,0.7881
5983,1907,2.1431,6.2562,8.3993,0.8285
5985,3092,2.0319,6.9300,8.9619,0.8141
5987,4543,2.0442,3.3229,1.2787,0.8007
5989,1498,2.1588,8.5723,6.4135,0.7703
5993,614,2.0270,7.1833,9.2103,0.7857
5999,50,2.0350,7.1418,9.1768,0.8293
6002,476,2.0876,4.6094,6.6970,0.8022
6003,944,2.1391,6.2533,8.3924,0.7968
6008,511,2.1188,-3.4001,-5.5190,0.8188
6009,3517,2.0487,6.4685,8.5172,0.7896
6010,3828,2.1328,6.8765,9.0093,0.7701
6011,3032,2.0848,4.0307,1.9459,0.7728
6014,2361,2.1899,8.1124,10.3023,0.8294
6025,975,2.0770,7.7960,9.8730,0.7971
6042,2191,2.1696,6.1491,8.3187,0.7918
6047,3252,2.0676,6.5777,8.6453,0.7971
6050,1011,2.0821,7.4647,9.5468,0.7915
6051,1855,2.0445,5.4983,7.5428,0.7997
6052,537,2.0459,7.9483,9.9942,0.8146
6053,1567,2.1529,-3.3858,-5.5387,0.7916
6058,546,2.0263,7.7146,9.7410,0.7842
6059,3176,2.0836,6.2376,8.3212,0.8159
6060,2294,2.0974,1.7408,-0.3567,0.7933
6061,3375,2.0629,6.4543,8.5172,0.8205
6064,1622,2.0846,7.3489,9.4335,0.7830
6070,920,2.0935,6.5565,8.6500,0.8192
6072,3351,2.2664,2.8542,0.5878,0.7823
6080,866,2.0328,6.4845,8.5173,0.8093
6084,1506,2.0676,6.4496,4.3820,0.7658
6095,3934,2.0647,5.8363,7.9010,0.8004
6103,1881,2.0429,4.5195,6.5624,0.8106
6111,278,2.5801,6.1035,3.5234,0.7761
6113,2483,2.0609,5.3168,7.3778,0.8053
6126,2479,2.1666,1.7912,-0.3754,0.7766
6127,760,2.0551,7.5129,9.5680,0.7958
6130,91,2.0288,5.6675,7.6963,0.7623
6131,795,2.2423,5.0020,7.2442,0.8229
6133,2947,2.0854,2.4889,0.4035,0.7652
6136,683,2.0982,7.8053,9.9035,0.7950
6141,363,2.0897,5.7194,3.6297,0.8176
6145,1096,2.0295,6.6347,4.6052,0.7476
6149,2467,2.1559,6.1263,3.9705,0.7578
6151,220,2.0470,7.5693,9.6163,0.7538
6156,3690,2.0949,7.4376,9.5324,0.7581
6164,4374,2.0387,5.7522,3.7136,0.7658
6173,350,2.1244,6.3467,4.2223,0.8049
6177,2482,2.0698,7.5979,9.6678,0.7966
6184,534,2.0285,5.7547,7.7832,0.8090
6186,1860,2.0828,3.3637,1.2809,0.7712
6187,3633,2.0358,5.7247,3.6889,0.7985
6191,1641,2.0814,6.7818,4.7005,0.7727
6198,1922,2.0741,4.7448,6.8189,0.8397
6199,2383,2.0878,2.8808,0.7930,0.8131
6206,4147,2.0271,2.6689,0.6419,0.7848
6212,486,2.0610,5.8902,3.8292,0.7687
6213,662,2.0646,7.5699,9.6345,0.7722
6215,296,2.0270,5.7158,3.6889,0.7757
6219,1094,2.0764,5.6180,3.5417,0.7666
6222,3706,2.0627,7.1440,5.0813,0.8040
6223,1150,2.0586,7.4810,9.5396,0.7715
6234,1319,2.2924,-1.9763,-4.2687,0.7930
6235,3894,2.1117,6.5890,4.4773,0.7640
6243,282,2.0267,5.9071,7.9338,0.8044
6244,1408,2.0615,2.7827,4.8442,0.8482
6245,704,2.0646,2.8554,4.9200,0.7884
6248,2432,2.0363,-2.7651,-4.8013,0.7749
6253,637,2.0470,6.2471,8.2941,0.8058
6258,2136,2.0785,2.8982,4.9767,0.7674
6272,3358,2.0694,2.7112,0.6419,0.8242
